PRODUCT,REACTANT
Cc1cc(-c2ccc3c(c2)CCN(C(C)CCO)CC3)n(C)n1,CC(=O)CCO.Cc1cc(-c2ccc3c(c2)CCNCC3)n(C)n1
Nc1c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2nc[n+]1C1OC(COP(=O)(O)O)C(O)C1O,Nc1c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2nc[n+]1C1OC(COP(=O)(O)O)C(O)C1O
CCOC(=O)CC1(Cc2ccncc2)C(=O)N(N2CCCCC2)c2ccccc21,O=C1C(Cc2ccncc2)c2ccccc2N1N1CCCCC1.CCOC(=O)CBr
Clc1nc(N2CCOCC2)c2sc(COCc3cccnc3)cc2n1,COCc1cc2nc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)c2s1.OCc1cc2nc(Cl)nc(N3CCOCC3)c2s1
C=Cc1c(C)c2n3c1C=C1C(CO)=C(CC)C4=[N+]1[Mg-2]31n3c(c(C)c5c3=C(C3=[N+]1C(=C2)[C@@H](C)[C@@H]3CCC(=O)O)C(C(=O)OC)C5=O)=C4,C=Cc1c(C)c2n3c1C=C1C(C)=C(CC)C4=[N+]1[Mg-2]31n3c(c(C)c5c3=C(C3=[N+]1C(=C2)[C@@H](C)[C@@H]3CCC(=O)O)C(C(=O)OC)C5=O)=C4
CN(C)CC(=O)O,C[N+](C)(C)CC(=O)O
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
Cc1cc(C[C@H](N)C(=O)O)cc(O)c1O,Cc1cc(C[C@H](N)C(=O)O)ccc1O
COC(=O)c1ccc(C(=O)NN=C(C)c2nn(C)c(-c3ccc(Cl)c(Cl)c3)c2O)cc1[N+](=O)O,CC(=O)c1nn(C)c(-c2ccc(Cl)c(Cl)c2)c1O.COC(=O)c1ccc(C(=O)NN)cc1[N+](=O)O
Cc1nccnc1C(=O)N(C)Cc1csc(NC(=O)OC(C)(C)C)n1,CNCc1csc(NC(=O)OC(C)(C)C)n1.Cc1nccnc1C(=O)O
CCOC(=O)/C(F)=C(/C)c1cc2c(c(Cl)c1OCC)C(C)(C)CC=C2C(C)C,CCOC(=O)C(F)P(=O)(OCC)OCC.CCOc1c(C(C)=O)cc2c(c1Cl)C(C)(C)CC=C2C(C)C
COc1ccc(-c2ccc(OC)cc2[N+](=O)O)cc1,COc1ccc(B(O)O)cc1.COc1ccc(Cl)c([N+](=O)O)c1
CCOC(OCC)[C@H](C)N(Cc1cccc2ccccc12)C(=O)[C@H](Cc1ccc(OC(C)(C)C)cc1)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)Oc1ccc(C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)cc1.CCOC(OCC)[C@H](C)NCc1cccc2ccccc12
CCOC(=O)c1cc(Cl)c2c(c1C)C(=O)CCS2,CCOC(=O)c1cc(Cl)c(SCCC(=O)O)cc1C
N[C@@H]1CCCC[C@H]1NC1CCCN(Cc2ccccc2)C1,N[C@@H]1CCCC[C@H]1N.O=C1CCCN(Cc2ccccc2)C1
CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OC[C@H](O)CO,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OC[C@@H](CO)OC(=O)CCCCCCC/C=C\CCCCCCCC
Clc1ccc2c(c1)NC(c1ccncc1)c1cc(Cl)ccc1O2,Clc1ccc2c(c1)N=C(c1ccncc1)c1cc(Cl)ccc1O2
CCOC(=O)c1ccc(-c2nn(C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2-c2ccc3ncc(-c4ccccn4)n3c2)cc1,Brc1ccc2ncc(-c3ccccn3)n2c1.CCOC(=O)c1ccc(-c2nn(C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2B2OC(C)(C)C(C)(C)O2)cc1
O=C(O)C1CC2CC(Sc3ccc4ccccc4c3)C1C2,O=C(O)C1CC2C=CC1C2.Sc1ccc2ccccc2c1
CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](O)[C@H](O)CCCCCCCCCCCCCC,CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H](N)CO.CCCCCCCCCCCCCCCCCC(=O)O
N#Cc1cc(NC(=O)c2cccn2-c2ccc(F)cc2)ccc1N1CCN(CCO)CC1,N#Cc1cc(N)ccc1N1CCN(CCO)CC1.O=C(O)c1cccn1-c1ccc(F)cc1
O=C1c2cc(C(F)(F)F)c(Cl)cc2CCN1c1cnccc1C(F)(F)F,FC(F)(F)c1ccncc1Br.O=C1NCCc2cc(Cl)c(C(F)(F)F)cc21
CC(C)c1cccc(N=C(C(=O)N2CCN(C3CCCCC3)CC2)c2cccs2)c1,O=C(C(=O)N1CCN(C2CCCCC2)CC1)c1cccs1.CC(C)c1cccc(N)c1
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1C[C@@H]1NCCc2cc(OC)c(O)cc21
CN(C(=O)c1cc2c(s1)-c1cc(F)ccc1OC2)c1ccc(F)cc1F,Nc1ccc(F)cc1F.O=C(Cl)c1cc2c(s1)-c1cc(F)ccc1OC2.c1ccncc1
Cc1cc(-c2ccc(C(C)(C)C)cc2)c(C)cc1N=C1CCCCN1,O=C1CCCCN1.Cc1cc(-c2ccc(C(C)(C)C)cc2)c(C)cc1N
COc1ccc2c(c1)OC(CNCCCOc1ccc3ccc(=O)oc3c1)CO2,O=c1ccc2ccc(OCCCCl)cc2o1.COc1ccc2c(c1)OC(CN)CO2
CN(C)C(=O)Cc1nn(-c2ccccc2)c(=O)c2[nH]c3ccc(F)cc3c12,O=C(O)Cc1nn(-c2ccccc2)c(=O)c2[nH]c3ccc(F)cc3c12.O=C(n1ccnc1)n1ccnc1
CCCC(=O)Nc1n[nH]c2c([N+](=O)O)c(Cl)c(Br)cc12,CCCC(=O)Nc1n[nH]c2cc(Cl)c(Br)cc12
COc1cc(OCc2ccccc2)ccc1CC(=O)Cl,O=C(Cl)C(=O)Cl.COc1cc(OCc2ccccc2)ccc1CC(=O)O
CC(C)(C)c1ccc(Nc2nncc3cc(-c4ccccc4C(F)(F)F)ccc23)cc1,OB(O)c1ccccc1C(F)(F)F.CC(C)(C)c1ccc(Nc2nncc3cc(Br)ccc23)cc1
CCCCCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1,CCCCCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(CO)C3)ccc2C1
CO,*N[C@@H](*)C(=O)N[C@@H](CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)OC
Cc1cc(N2CCCS2(=O)=O)ccc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2C)CC1,Cc1cc(C(F)(F)F)cnc1N1CCNCC1.Cc1cc(N2CCCS2(=O)=O)ccc1C(=O)O
CC(=O)NC1=COC(CO)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCC(N)C(=O)O)C(=O)O,CC(=O)NC1=COC(CO)C(OC2OC(CO)C(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4NC(C)=O)C(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCC(N)C(=O)O)C(=O)O)C3NC(C)=O)C(O)C2NC(C)=O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)O
CCCCCc1ccc(C(=O)N2CC(=CCl)C[C@H]2C(=O)NCc2ccc(OC)c(OC)c2)c(=O)o1,CC(C)(C)OC(=O)N1CC(=CCl)C[C@H]1C(=O)O.COc1ccc(CN)cc1OC.CCCCCc1ccc(C(=O)Cl)c(=O)o1
O=C(O)C/C=C(\O)C(=O)[CoA],O=C1CC=C(C(=O)[CoA])O1
CCc1nc2c(cnn2CC)c(NC2CCOCC2)c1CNC(=O)c1ccccc1NC(=O)OC(C)(C)C,CC(C)(C)OC(=O)Nc1ccccc1C(=O)O.CCc1nc2c(cnn2CC)c(NC2CCOCC2)c1CN
CC(C)C(CN)NC(=O)OCc1ccccc1,CC(C)C(CN=[N+]=[N-])NC(=O)OCc1ccccc1
C(=C1CCN(Cc2ccccc2)CC1)c1ccccc1,O=C1CCN(Cc2ccccc2)CC1.C(=C1CCNCC1)c1ccccc1
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)C(Cl)Cl,CCC(C)(N)C(=O)C(Cl)Cl.Cc1c(Cl)cc(C(=O)Cl)cc1Cl
c1ccc(C2Sc3nnnn3-c3ccccc32)cc1,Clc1cccc2c1-n1nnnc1SC2.c1ccc2c(c1)CSc1nnnn1-2
CSc1cc(C2CO2)ccc1C,CSc1cc(C(=O)CBr)ccc1C
COC(=O)c1ccc(Oc2ncc(OCc3c(-c4c(Cl)cccc4Cl)noc3C(C)C)cc2C)cc1,COC(=O)c1ccc(Oc2ncc(O)cc2C)cc1.CC(C)c1onc(-c2c(Cl)cccc2Cl)c1CO
CCOC(=O)C1(F)CCN(S(=O)(=O)c2ccc(C)cc2)CC1,CCOC(=O)C1(F)CCNCC1.Cc1ccc(S(=O)(=O)Cl)cc1
OC1(CSc2ccc(F)cc2)CN(C(c2ccccc2)c2ccccc2)C1,Fc1ccc(S)cc1.c1ccc(C(c2ccccc2)N2CC3(CO3)C2)cc1
COCCc1cnn(C)c1B1OC(C)(C)C(C)(C)O1,CC(C)OB1OC(C)(C)C(C)(C)O1.COCCc1cnn(C)c1
CCc1cc(-c2cccc(C#N)c2)c(C)[nH]c1=O,N#Cc1cccc(B(O)O)c1.CCc1cc(Br)c(C)[nH]c1=O
CC/C=C\C/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O,O=C(O)CCC[C@H](O)/C=C\C=C\C=C\[C@H](O)C/C=C\C/C=C\CCO
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1n2c(c[n+]1C1OC(C(=O)O)C(O)C(O)C1O)CN=C(c1ccccc1F)c1cc(Cl)ccc1-2
O=C(NO)C1(CS(=O)(=O)N2CCN(c3ccc(-c4ccco4)cc3)CC2)CCOCC1,CC(C)C(CS(=O)(=O)N1CCN(c2ccc(-c3ccco3)cc2)CC1)C(=O)O.O=C(NO)C1(CS(=O)(=O)N2CCN(c3ccc(Br)cc3)CC2)CCOCC1
CC(=O)O[C@H]1CO[C@H](N=[N+]=[N-])[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)O[C@H]1CO[C@@H](Br)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
CC(C)(C)c1ccc(Cn2nc(C3CCCCC3)c(O)c(C(=O)NCC(=O)O)c2=O)cc1,CCOC(=O)c1c(O)c(C2CCCCC2)n[nH]c1=O.CCOC(=O)c1c(O)c(C2CCCCC2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O
*CCCCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCCOP(=O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,*CCCCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCCOP(=O)(O)O.Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
Cc1cc(-c2cc3nc(-c4nnc5ccc([C@@H](N6CC[C@H](NC(=O)OC(C)(C)C)C6)C(F)(F)F)cn45)ccc3cc2F)n(C)n1,CC(C)(C)OC(=O)N[C@H]1CCN([C@H](c2ccc3nnc(-c4ccc5cc(F)c(Br)cc5n4)n3c2)C(F)(F)F)C1.Cc1cc(B2OC(C)(C)C(C)(C)O2)n(C)n1
CC(C)(C)[Si](OC[C@H]1C[C@](F)(c2ccccc2)[C@]([SeH])(n2ccc(NC(=O)c3ccccc3)nc2=O)S1)(c1ccccc1)c1ccccc1,CC(C)(C)[Si](OC[C@H]1C[C@](F)(c2ccccc2)[C@]([SeH])(n2cc(F)c(NC(=O)c3ccccc3)nc2=O)S1)(c1ccccc1)c1ccccc1
CC1Nc2ccc3c(c2N1C)OC(CN1CC=C(c2c[nH]c4ccccc24)CC1)CO3,C1=C(c2c[nH]c3ccccc23)CCNC1.Cc1ccc(S(=O)(=O)OC[C@H]2COc3ccc4c(c3O2)N(C)C(C)N4)cc1
CC(C)Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CC(C)N.CSc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1
CSCC[C@H](NC(=O)OCc1ccccc1)C(=O)OC(C)(C)CN1CCOCC1,CC(C)(O)CN1CCOCC1.CSCC[C@H](NC(=O)OCc1ccccc1)C(=O)O
N#C[C@H](O)c1ccccc1,N#CCc1ccccc1
CN(CCC(=O)N1CCOCC1)C(=O)O[C@@H](Cc1ccccc1)C(=O)O,CN(CCC(=O)N1CCOCC1)C(=O)O[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1
CON=C1C[C@@H](C(=O)N[C@@H](CO)[C@@H](O)c2ccc([N+](=O)O)cc2)N(C(=O)c2ccc(-c3ccccc3C)cc2)C1,N[C@@H](CO)[C@@H](O)c1ccc([N+](=O)O)cc1.CON=C1C[C@@H](C(=O)O)N(C(=O)OC(C)(C)C)C1.Cc1ccccc1-c1ccc(C(=O)O)cc1
Cc1cc(O)ccc1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)[nH]c12,CCOC(=O)c1[nH]c2c(B3OC(C)(C)C(C)(C)O3)cccc2c1CCCOc1cccc2ccccc12.Cc1cc(O)ccc1Br
CC1CCc2ccccc2N1Cc1ccc(COc2ccc(CCC(=O)O)cc2)cc1,COC(=O)CCc1ccc(OCc2ccc(CCl)cc2)cc1.CC1CCc2ccccc2N1
Cc1oc(-c2ccccc2)nc1COc1ccc(/C=C/C=C/C#N)cc1,CCOP(=O)(CC#N)OCC.Cc1oc(-c2ccccc2)nc1COc1ccc(C=CC=O)cc1
FC1(F)CN(Cc2ccccc2)CC(F)(F)C12SCCCS2,O=C1N(Cc2ccccc2)C(=O)C(F)(F)C2(SCCCS2)C1(F)F
O=C(COP(=O)(O)O)[C@H](O)[C@H](O)COP(=O)(O)O,O=C(CO)[C@H](O)[C@H](O)COP(=O)(O)O
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@@H](C)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@H]1O,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H]1O.O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
C=C[C@@]1(C)C=C2[C@@H](O)C[C@@H]3C(C)(C)[C@H](O)CC[C@@]3(C)[C@@H]2CC1,C=C[C@@]1(C)C=C2[C@@H](O)C[C@@H]3C(C)(C)CCC[C@@]3(C)[C@@H]2CC1
CCOC(=O)C(=CN1CCCCC1)C(=O)C(F)F,O=C(F)C(F)F.CCOC(=O)C=CN1CCCCC1
O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,O=P(O)(O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)C=O,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
CC(C)OC(=O)C1=C(c2cccc([N+](=O)O)c2)N2C(=O)N(C)NC2=NC1C,CNN.CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)O)c2)n2c(n[nH]c2=O)N1
CN(c1ccccc1)c1cc2c(cn1)C(C)(C)CN2,CN(c1ccccc1)c1cc2c(cn1)C(C)(C)CN2C(=O)OC(C)(C)C
CCOC(=O)C(Cc1ccc(OCCc2nc(C(C)(C)C)oc2C)cc1C)OCC,CCOC(=O)C(Cc1ccc(O)cc1C)OCC.Cc1oc(C(C)(C)C)nc1CCO
C[C@]12CC[C@@H](O)[C@@H](/C=C/C(=O)[CoA])[C@@H]1CCC2=O,C[C@]12CC[C@@H](O)[C@@H](CCC(=O)[CoA])[C@@H]1CCC2=O
Fc1cccc(-c2nc(Cl)ncc2Cl)n1,CC1(C)OB(c2cccc(F)n2)OC1(C)C.Clc1ncc(Cl)c(Cl)n1
COC(=O)c1c(NS(=O)(=O)c2ccc(F)cc2Br)ccc2c1OCc1cccn1-2,O=S(=O)(Cl)c1ccc(F)cc1Br.COC(=O)c1c(N)ccc2c1OCC1C=CCN21
CCP(=O)(CCCO)OCCO,CCCCOP(=O)(CC)CCCO
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CC4CC3CN4Cc3ccccc3)c(F)cc2c1=O,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(F)c(F)cc2c1=O.c1ccc(CN2CC3CC2CN3)cc1
CCCCCCCCCCCCC(OC(=O)CCCc1ccccc1)c1coc([Si](C)(C)C)c1,O=C(Cl)CCCc1ccccc1.CCCCCCCCCCCCC(O)c1coc([Si](C)(C)C)c1
CCCOc1c2c(c(CCC)c3oc(C(=O)O)cc(=O)c13)CCCC2,C=CCOc1c2c(c(CCC)c3oc(C(=O)O)cc(=O)c13)CCCC2
CC(C)(O)C(=O)O,CC(C)(O)C(N)=O
CC1CN2c3nc(Cl)ncc3N(CC3CC3)C(=O)[C@H]2CO1,BrCC1CC1.CC1CN2c3nc(Cl)ncc3NC(=O)[C@H]2CO1
CC(=O)C(O)C(=O)COP(=O)(O)O,CC(=O)C(=O)[C@@H](O)COP(=O)(O)O
CC(C)(C)Cc1nc2cc(S(=O)(=O)C(C)(C)COS(C)(=O)=O)ccc2n1CC1CC1,CC(C)(C)Cc1nc2cc(S(=O)(=O)C(C)(C)CO)ccc2n1CC1CC1.CS(=O)(=O)Cl
CC(c1nc2ccccc2c(=O)n1-c1ccc(N(C)C)cc1)N(C)S(=O)(=O)c1ccc(C(C)(C)C)cc1,CC(C)(C)c1ccc(S(=O)(=O)Cl)cc1.CNC(C)c1nc2ccccc2c(=O)n1-c1ccc(N(C)C)cc1
C=Cc1c(C(=O)OC)cccc1N(C)C1CCCC1,C=CB1OC(C)(C)C(C)(C)O1.COC(=O)c1cccc(N(C)C2CCCC2)c1Br
COc1ccc([C@@]2(O)c3c(ccc(/C=C/C4(C)CCC(C(C)(C)O)O4)c3O)NC(=O)[C@@H]2OC)cc1,COc1ccc([C@@]2(O)c3c(ccc(/C=C/C(C)(O)CCC4OC4(C)C)c3O)NC(=O)[C@@H]2OC)cc1
CCC(=O)OCC(Oc1ccc(C(F)(F)F)cc1)c1cccc(C(F)(F)F)c1,OCC(Oc1ccc(C(F)(F)F)cc1)c1cccc(C(F)(F)F)c1.CCC(=O)Cl
CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)O)C(=O)O,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O
*OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N(C)C)nc32)[C@H](O)[C@@H]1OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OP(=O)(O)O*,*OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(NC)nc32)[C@H](O)[C@@H]1OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OP(=O)(O)O*.C[SAH]
Cc1ccc(C(=O)NC2CC2)cc1NC(N)=S,Cc1ccc(C(=O)NC2CC2)cc1N=C=S
CC(C)c1cc(C#C[Si](C)(C)C)ccc1COC1(C)CC1,CC(C)c1cc(OS(=O)(=O)C(F)(F)F)ccc1COC1(C)CC1.C#C[Si](C)(C)C
COC(=O)Cc1ccc2oc(C(F)(F)C(F)(F)C(F)(F)F)nc2c1,COC(=O)Cc1ccc(O)c(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1
O=C1CSC(NC2CC2c2ccc(F)cc2)=N1,NC1CC1c1ccc(F)cc1.O=C1CSC(=S)N1
CCCOc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3ccccc3)ccc2o1,O=C(O)c1ccc2c(c1)C(=O)OC2=O.CCCOc1ccc([N+](=O)O)cc1-c1nc2cc(-c3ccccc3)ccc2o1
CC(C)(C)OC(=O)N1CCC2(CCC(=O)CC2)CC1,CC(C)(C)OC(=O)N1CCC2(C=CC(=O)CC2)CC1
C/C(=C\C(=O)O)C(=O)O,C[C@](O)(CC(=O)O)C(=O)O
Cc1nn(C2CCCCO2)c2cnc(-c3cncc(F)c3)cc12,OB(O)c1cncc(F)c1.Cc1nn(C2CCCCO2)c2cnc(Br)cc12
CC#CCOc1ccc(S(=O)(=O)C2(C(=O)OCC)CCN(Cc3ccc(F)cc3)CC2)cc1,Fc1ccc(CN(CCCl)CCCl)cc1.CC#CCOc1ccc(S(=O)(=O)CC(=O)OCC)cc1
O=C1CCN(c2ccc([N+](=O)O)cc2F)CC1F,C[Si](C)(C)OC1CCN(c2ccc([N+](=O)O)cc2F)CC1
CN1CCN(CCCNc2cc(Oc3ccc4c(C(=O)Nc5cc(C(C)(C)C)nn5-c5ccc(F)cc5)cccc4c3)ncn2)CC1,CC(C)(C)c1cc(NC(=O)c2cccc3cc(Oc4cc(Cl)ncn4)ccc23)n(-c2ccc(F)cc2)n1.CN1CCN(CCCN)CC1
CC(=O)Nc1cccc(-c2nn3c(NC4CCCC4)cccc3c2-c2ccnc(NC3CCCC3)n2)c1,Nc1cccc(-c2nn3c(NC4CCCC4)cccc3c2-c2ccnc(NC3CCCC3)n2)c1.CC(=O)Cl
CCC(=O)Nc1nc(CN2CCC(c3c[nH]c4ccc(N)cc34)CC2)cs1,CCC(=O)Nc1nc(CN2CCC(c3c[nH]c4ccc([N+](=O)O)cc34)CC2)cs1
COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)OC(C)(C)C)CC1
CS(=O)(=O)Nc1cccc(-c2ccc(CN(Cc3ccccc3)S(=O)(=O)c3ccccc3C(F)(F)F)s2)c1,O=S(=O)(c1ccccc1C(F)(F)F)N(Cc1ccccc1)Cc1ccc(Br)s1.CS(=O)(=O)Nc1cccc(B(O)O)c1
CCCCC[C@H]1CC[C@H](COc2ccc(B(O)O)c(F)c2F)CC1,CCCCC[C@H]1CC[C@H](COc2cccc(F)c2F)CC1
CN(C)c1cc2nc(C(C)(C)C)sc2cc1[N+](=O)O,CC(C)(C)c1nc2cc(Cl)c([N+](=O)O)cc2s1.CN(C)P(=O)(N(C)C)N(C)C
CCOC1=NS(=O)N=C1NCC(O)COCc1cccc(CN2CCCCC2)c1,NCC(O)COCc1cccc(CN2CCCCC2)c1.CCOC1=NS(=O)N=C1OCC
O[C@H]1CCN(Cc2ccccc2)C1,CCCCCC(=O)O[C@H]1CCN(Cc2ccccc2)C1
CNC(=O)N1CC(Oc2cccc(F)c2)C1,Oc1cccc(F)c1.CNC(=O)N1CC(OS(C)(=O)=O)C1
CNC(=O)Nc1ccc(C(C)C)cc1,CC(C)c1ccc(NC(=O)N(C)C)cc1
OC1CCN(c2ccc(-c3cnc4[nH]cc(-c5cnn(Cc6cccc(F)c6)c5)c4c3)cn2)CC1,Cc1ccc(S(=O)(=O)n2cc(-c3cnn(Cc4cccc(F)c4)c3)c3cc(-c4ccc(N5CCC(O)CC5)nc4)cnc32)cc1
Cc1c(Br)cccc1NC(=O)Cc1ncccc1Cl,Cc1c(N)cccc1Br.O=C(O)Cc1ncccc1Cl
CC(C)(C)[Si](C)(C)OCCCn1ncc2cc(-n3ccc(OCc4ccccc4)cc3=O)ccc21,O=c1cc(OCc2ccccc2)ccn1-c1ccc2[nH]ncc2c1.CC(C)(C)[Si](C)(C)OCCCBr
CC(O)CO,CC(=O)CO
O=C(CCn1cnc2c(=O)[nH]cnc21)NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O.O=C(CCn1cnc2c(=O)[nH]cnc21)Oc1ccc([N+](=O)O)cc1
CC(=O)CCc1cc(NC(=O)C(F)(F)F)ccc1S(=O)(=O)Nc1ccc2c(c1)B(O)OC2,Nc1ccc2c(c1)B(O)OC2.CC(=O)CCc1cc(NC(=O)C(F)(F)F)ccc1S(=O)(=O)Cl
CNC(=O)[C@@](C)(C(=O)NOC1CCCCO1)N(C)C(=O)c1ccc(/C=C/c2ccc(CN3CCOCC3)cc2)cc1,CCCCN(CCCC)CCCC.C1COCCN1.CNC(=O)[C@@](C)(C(=O)NOC1CCCCO1)N(C)C(=O)c1ccc(I)cc1.Cc1ccc(P(c2ccc(C)cc2)c2ccc(C)cc2)cc1
Nc1ccc(Cl)cc1C(=O)c1cccc(CNC(c2ccccc2)(c2ccccc2)c2ccccc2)c1,Brc1cccc(CNC(c2ccccc2)(c2ccccc2)c2ccccc2)c1.CON(C)C(=O)c1cc(Cl)ccc1N
COc1ccc(-c2cccc3c2OC(CN)C3)cc1,COc1ccc(-c2cccc3c2OC(CN=[N+]=[N-])C3)cc1
O=C=O,Nc1nc2c(c(=O)[nH]1)N[C@@H](CN(C=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
